uid,area,outages,dt_stamp
212082023-12-01T22:15:38,21208,68,12/01/2023 10:15:38 PM
212102023-12-01T22:15:38,21210,4,12/01/2023 10:15:38 PM
212122023-12-01T22:15:38,21212,4,12/01/2023 10:15:38 PM
212132023-12-01T22:15:38,21213,4,12/01/2023 10:15:38 PM
212182023-12-01T22:15:38,21218,4,12/01/2023 10:15:38 PM
212202023-12-01T22:15:38,21220,4,12/01/2023 10:15:38 PM
212222023-12-01T22:15:38,21222,4,12/01/2023 10:15:38 PM
212252023-12-01T22:15:38,21225,4,12/01/2023 10:15:38 PM
212292023-12-01T22:15:38,21229,4,12/01/2023 10:15:38 PM
212392023-12-01T22:15:38,21239,4,12/01/2023 10:15:38 PM
212442023-12-01T22:15:38,21244,4,12/01/2023 10:15:38 PM
217842023-12-01T22:15:38,21784,4,12/01/2023 10:15:38 PM
217952023-12-01T22:15:38,21795,1,12/01/2023 10:15:38 PM
218132023-12-01T22:15:38,21813,10,12/01/2023 10:15:38 PM
218512023-12-01T22:15:38,21851,1,12/01/2023 10:15:38 PM
210602023-12-02T12:15:34,21060,4,12/02/2023 12:15:34 PM
212132023-11-28T19:00:37,21213,32,11/28/2023 07:00:37 PM
211172023-12-02T12:15:34,21117,4,12/02/2023 12:15:34 PM
211582023-12-02T12:15:34,21158,6,12/02/2023 12:15:34 PM
211622023-12-02T12:15:34,21162,4,12/02/2023 12:15:34 PM
212062023-12-02T12:15:34,21206,4,12/02/2023 12:15:34 PM
212072023-12-02T12:15:34,21207,4,12/02/2023 12:15:34 PM
212102023-12-02T12:15:34,21210,4,12/02/2023 12:15:34 PM
212182023-12-02T12:15:34,21218,4,12/02/2023 12:15:34 PM
212292023-12-02T12:15:34,21229,6,12/02/2023 12:15:34 PM
212302023-12-02T12:15:34,21230,4,12/02/2023 12:15:34 PM
212342023-12-02T12:15:34,21234,4,12/02/2023 12:15:34 PM
212372023-12-02T12:15:34,21237,4,12/02/2023 12:15:34 PM
212392023-12-02T12:15:34,21239,4,12/02/2023 12:15:34 PM
212862023-12-02T12:15:34,21286,4,12/02/2023 12:15:34 PM
215022023-12-02T12:15:34,21502,1,12/02/2023 12:15:34 PM
215412023-12-02T12:15:34,21541,6,12/02/2023 12:15:34 PM
215502023-12-02T12:15:34,21550,6,12/02/2023 12:15:34 PM
212072023-12-02T18:30:34,21207,4,12/02/2023 06:30:34 PM
212082023-12-02T18:30:34,21208,4,12/02/2023 06:30:34 PM
212142023-12-02T18:30:34,21214,312,12/02/2023 06:30:34 PM
212282023-12-02T18:30:34,21228,96,12/02/2023 06:30:34 PM
212312023-12-02T18:30:34,21231,4,12/02/2023 06:30:34 PM
212342023-12-02T18:30:34,21234,4,12/02/2023 06:30:34 PM
212362023-12-02T18:30:34,21236,4,12/02/2023 06:30:34 PM
210122023-12-02T20:30:34,21012,4,12/02/2023 08:30:34 PM
207062023-11-27T20:15:35,20706,4,11/27/2023 08:15:35 PM
207072023-11-27T20:15:35,20707,4,11/27/2023 08:15:35 PM
207212023-11-27T20:15:35,20721,4,11/27/2023 08:15:35 PM
207352023-11-27T20:15:35,20735,4,11/27/2023 08:15:35 PM
207442023-11-27T20:15:35,20744,4,11/27/2023 08:15:35 PM
207482023-11-27T20:15:35,20748,4,11/27/2023 08:15:35 PM
207692023-11-27T20:15:35,20769,4,11/27/2023 08:15:35 PM
207722023-11-27T20:15:35,20772,4,11/27/2023 08:15:35 PM
207742023-11-27T20:15:35,20774,143,11/27/2023 08:15:35 PM
210452023-11-27T20:15:35,21045,4,11/27/2023 08:15:35 PM
210602023-11-27T20:15:35,21060,4,11/27/2023 08:15:35 PM
210612023-11-27T20:15:35,21061,4,11/27/2023 08:15:35 PM
210762023-11-27T20:15:35,21076,4,11/27/2023 08:15:35 PM
210852023-11-27T20:15:35,21085,9,11/27/2023 08:15:35 PM
211442023-11-27T20:15:35,21144,4,11/27/2023 08:15:35 PM
212072023-11-27T20:15:35,21207,4,11/27/2023 08:15:35 PM
212152023-11-27T20:15:35,21215,6,11/27/2023 08:15:35 PM
212172023-11-27T20:15:35,21217,4,11/27/2023 08:15:35 PM
212222023-11-27T20:15:35,21222,4,11/27/2023 08:15:35 PM
212272023-11-27T20:15:35,21227,4,11/27/2023 08:15:35 PM
212282023-11-27T20:15:35,21228,4,11/27/2023 08:15:35 PM
212342023-11-27T20:15:35,21234,4,11/27/2023 08:15:35 PM
216172023-11-27T20:15:35,21617,14,11/27/2023 08:15:35 PM
217422023-11-27T20:15:35,21742,1,11/27/2023 08:15:35 PM
207062023-11-27T20:30:35,20706,4,11/27/2023 08:30:35 PM
207072023-11-27T20:30:35,20707,4,11/27/2023 08:30:35 PM
207212023-11-27T20:30:35,20721,4,11/27/2023 08:30:35 PM
207352023-11-27T20:30:35,20735,4,11/27/2023 08:30:35 PM
207482023-11-27T20:30:35,20748,4,11/27/2023 08:30:35 PM
207692023-11-27T20:30:35,20769,4,11/27/2023 08:30:35 PM
207242023-12-01T22:30:38,20724,30,12/01/2023 10:30:38 PM
210302023-12-01T22:30:38,21030,4,12/01/2023 10:30:38 PM
210452023-12-01T22:30:38,21045,4,12/01/2023 10:30:38 PM
210842023-12-01T22:30:38,21084,6,12/01/2023 10:30:38 PM
210932023-12-01T22:30:38,21093,178,12/01/2023 10:30:38 PM
211362023-12-01T22:30:38,21136,4,12/01/2023 10:30:38 PM
212072023-12-01T22:30:38,21207,4,12/01/2023 10:30:38 PM
212082023-12-01T22:30:38,21208,65,12/01/2023 10:30:38 PM
212102023-12-01T22:30:38,21210,4,12/01/2023 10:30:38 PM
212122023-12-01T22:30:38,21212,4,12/01/2023 10:30:38 PM
212132023-12-01T22:30:38,21213,4,12/01/2023 10:30:38 PM
212182023-12-01T22:30:38,21218,4,12/01/2023 10:30:38 PM
212222023-12-01T22:30:38,21222,4,12/01/2023 10:30:38 PM
212252023-12-01T22:30:38,21225,4,12/01/2023 10:30:38 PM
212292023-12-01T22:30:38,21229,4,12/01/2023 10:30:38 PM
212392023-12-01T22:30:38,21239,4,12/01/2023 10:30:38 PM
212442023-12-01T22:30:38,21244,4,12/01/2023 10:30:38 PM
217842023-12-01T22:30:38,21784,4,12/01/2023 10:30:38 PM
218132023-12-01T22:30:38,21813,10,12/01/2023 10:30:38 PM
218512023-12-01T22:30:38,21851,1,12/01/2023 10:30:38 PM
206372023-11-15T04:30:36,20637,2,11/15/2023 04:30:36 AM
206402023-11-15T04:30:36,20640,4,11/15/2023 04:30:36 AM
208502023-11-15T04:30:36,20850,9,11/15/2023 04:30:36 AM
207202023-11-17T12:00:39,20720,4,11/17/2023 12:00:39 PM
207232023-11-17T12:00:39,20723,4,11/17/2023 12:00:39 PM
207462023-11-17T12:00:39,20746,4,11/17/2023 12:00:39 PM
207702023-11-17T12:00:39,20770,4,11/17/2023 12:00:39 PM
207842023-11-17T12:00:39,20784,4,11/17/2023 12:00:39 PM
208142023-11-17T12:00:39,20814,2,11/17/2023 12:00:39 PM
208182023-11-17T12:00:39,20818,4,11/17/2023 12:00:39 PM
208742023-11-17T12:00:39,20874,4,11/17/2023 12:00:39 PM
208782023-11-17T12:00:39,20878,4,11/17/2023 12:00:39 PM
208892023-11-17T12:00:39,20889,1,11/17/2023 12:00:39 PM
208922023-11-17T12:00:39,20892,1,11/17/2023 12:00:39 PM
210352023-11-17T12:00:39,21035,4,11/17/2023 12:00:39 PM
211362023-11-17T12:00:39,21136,4,11/17/2023 12:00:39 PM
212062023-11-17T12:00:39,21206,4,11/17/2023 12:00:39 PM
212112023-11-17T12:00:39,21211,4,11/17/2023 12:00:39 PM
212242023-11-17T12:00:39,21224,4,11/17/2023 12:00:39 PM
212302023-11-17T12:00:39,21230,4,11/17/2023 12:00:39 PM
212362023-11-17T12:00:39,21236,4,11/17/2023 12:00:39 PM
216132023-11-17T12:00:39,21613,10,11/17/2023 12:00:39 PM
211282023-11-15T04:30:36,21128,4,11/15/2023 04:30:36 AM
212212023-11-15T04:30:36,21221,4,11/15/2023 04:30:36 AM
212232023-11-15T04:30:36,21223,4,11/15/2023 04:30:36 AM
207722023-11-27T20:30:35,20772,4,11/27/2023 08:30:35 PM
207742023-11-27T20:30:35,20774,143,11/27/2023 08:30:35 PM
210452023-11-27T20:30:35,21045,4,11/27/2023 08:30:35 PM
210602023-11-27T20:30:35,21060,6,11/27/2023 08:30:35 PM
210612023-11-27T20:30:35,21061,4,11/27/2023 08:30:35 PM
210762023-11-27T20:30:35,21076,4,11/27/2023 08:30:35 PM
210852023-11-27T20:30:35,21085,9,11/27/2023 08:30:35 PM
211442023-11-27T20:30:35,21144,4,11/27/2023 08:30:35 PM
212072023-11-27T20:30:35,21207,4,11/27/2023 08:30:35 PM
212152023-11-27T20:30:35,21215,6,11/27/2023 08:30:35 PM
212172023-11-27T20:30:35,21217,4,11/27/2023 08:30:35 PM
212222023-11-27T20:30:35,21222,4,11/27/2023 08:30:35 PM
212272023-11-27T20:30:35,21227,4,11/27/2023 08:30:35 PM
212282023-11-27T20:30:35,21228,4,11/27/2023 08:30:35 PM
212342023-11-27T20:30:35,21234,4,11/27/2023 08:30:35 PM
207112023-12-01T22:45:37,20711,4,12/01/2023 10:45:37 PM
207242023-12-01T22:45:37,20724,29,12/01/2023 10:45:37 PM
210302023-12-01T22:45:37,21030,4,12/01/2023 10:45:37 PM
210452023-12-01T22:45:37,21045,4,12/01/2023 10:45:37 PM
210842023-12-01T22:45:37,21084,6,12/01/2023 10:45:37 PM
210932023-12-01T22:45:37,21093,178,12/01/2023 10:45:37 PM
211362023-12-01T22:45:37,21136,4,12/01/2023 10:45:37 PM
211542023-12-01T22:45:37,21154,4,12/01/2023 10:45:37 PM
212072023-12-01T22:45:37,21207,4,12/01/2023 10:45:37 PM
212082023-12-01T22:45:37,21208,65,12/01/2023 10:45:37 PM
212102023-12-01T22:45:37,21210,4,12/01/2023 10:45:37 PM
212122023-12-01T22:45:37,21212,4,12/01/2023 10:45:37 PM
212132023-12-01T22:45:37,21213,4,12/01/2023 10:45:37 PM
212182023-12-01T22:45:37,21218,4,12/01/2023 10:45:37 PM
212252023-12-01T22:45:37,21225,4,12/01/2023 10:45:37 PM
212292023-12-01T22:45:37,21229,4,12/01/2023 10:45:37 PM
212392023-12-01T22:45:37,21239,4,12/01/2023 10:45:37 PM
212442023-12-01T22:45:37,21244,4,12/01/2023 10:45:37 PM
217842023-12-01T22:45:37,21784,4,12/01/2023 10:45:37 PM
218132023-12-01T22:45:37,21813,10,12/01/2023 10:45:37 PM
218512023-12-01T22:45:37,21851,1,12/01/2023 10:45:37 PM
206362023-12-02T12:30:36,20636,19,12/02/2023 12:30:36 PM
212242023-11-15T04:30:36,21224,4,11/15/2023 04:30:36 AM
206372023-11-15T04:45:36,20637,2,11/15/2023 04:45:36 AM
206402023-11-15T04:45:36,20640,4,11/15/2023 04:45:36 AM
208502023-11-15T04:45:36,20850,9,11/15/2023 04:45:36 AM
211282023-11-15T04:45:36,21128,4,11/15/2023 04:45:36 AM
212212023-11-15T04:45:36,21221,4,11/15/2023 04:45:36 AM
212232023-11-15T04:45:36,21223,4,11/15/2023 04:45:36 AM
212242023-11-15T04:45:36,21224,4,11/15/2023 04:45:36 AM
206372023-11-15T05:00:36,20637,2,11/15/2023 05:00:36 AM
208502023-11-15T05:00:36,20850,9,11/15/2023 05:00:36 AM
211282023-11-15T05:00:36,21128,4,11/15/2023 05:00:36 AM
212212023-11-15T05:00:36,21221,4,11/15/2023 05:00:36 AM
212232023-11-15T05:00:36,21223,4,11/15/2023 05:00:36 AM
212242023-11-15T05:00:36,21224,4,11/15/2023 05:00:36 AM
208502023-11-15T05:15:35,20850,9,11/15/2023 05:15:35 AM
211282023-11-15T05:15:35,21128,4,11/15/2023 05:15:35 AM
212212023-11-15T05:15:35,21221,4,11/15/2023 05:15:35 AM
212232023-11-15T05:15:35,21223,4,11/15/2023 05:15:35 AM
212242023-11-15T05:15:35,21224,4,11/15/2023 05:15:35 AM
217032023-11-17T12:00:39,21703,1,11/17/2023 12:00:39 PM
217872023-11-17T12:00:39,21787,1,11/17/2023 12:00:39 PM
218012023-11-17T12:00:39,21801,1,11/17/2023 12:00:39 PM
218042023-11-17T12:00:39,21804,4,11/17/2023 12:00:39 PM
218112023-11-17T12:00:39,21811,1,11/17/2023 12:00:39 PM
218352023-11-17T12:00:39,21835,1,11/17/2023 12:00:39 PM
208172023-11-18T04:30:35,20817,8,11/18/2023 04:30:35 AM
208742023-11-18T04:30:35,20874,21,11/18/2023 04:30:35 AM
212062023-11-18T04:30:35,21206,4,11/18/2023 04:30:35 AM
212342023-11-18T04:30:35,21234,4,11/18/2023 04:30:35 AM
216632023-11-18T04:30:35,21663,4,11/18/2023 04:30:35 AM
217762023-11-18T04:30:35,21776,42,11/18/2023 04:30:35 AM
208172023-11-18T04:45:35,20817,8,11/18/2023 04:45:35 AM
208742023-11-18T04:45:35,20874,21,11/18/2023 04:45:35 AM
206392023-12-02T12:30:36,20639,2,12/02/2023 12:30:36 PM
216172023-11-27T20:30:35,21617,14,11/27/2023 08:30:35 PM
217422023-11-27T20:30:35,21742,1,11/27/2023 08:30:35 PM
212162023-11-28T19:00:37,21216,4,11/28/2023 07:00:37 PM
212172023-11-28T19:00:37,21217,4,11/28/2023 07:00:37 PM
212212023-11-28T19:00:37,21221,4,11/28/2023 07:00:37 PM
212342023-11-28T19:00:37,21234,4,11/28/2023 07:00:37 PM
212392023-11-28T19:00:37,21239,4,11/28/2023 07:00:37 PM
214032023-11-28T19:00:37,21403,4,11/28/2023 07:00:37 PM
217132023-11-28T19:00:37,21713,1,11/28/2023 07:00:37 PM
217382023-11-28T19:00:37,21738,4,11/28/2023 07:00:37 PM
217402023-11-28T19:00:37,21740,1,11/28/2023 07:00:37 PM
217732023-11-28T19:00:37,21773,22,11/28/2023 07:00:37 PM
219212023-11-28T19:00:37,21921,4,11/28/2023 07:00:37 PM
212362023-11-29T16:00:38,21236,4,11/29/2023 04:00:38 PM
212012023-11-30T16:15:35,21201,4,11/30/2023 04:15:35 PM
207112023-12-01T23:00:37,20711,4,12/01/2023 11:00:37 PM
207242023-12-01T23:00:37,20724,29,12/01/2023 11:00:37 PM
210302023-12-01T23:00:37,21030,4,12/01/2023 11:00:37 PM
210452023-12-01T23:00:37,21045,4,12/01/2023 11:00:37 PM
210842023-12-01T23:00:37,21084,6,12/01/2023 11:00:37 PM
210932023-12-01T23:00:37,21093,178,12/01/2023 11:00:37 PM
211362023-12-01T23:00:37,21136,4,12/01/2023 11:00:37 PM
211542023-12-01T23:00:37,21154,4,12/01/2023 11:00:37 PM
212072023-12-01T23:00:37,21207,4,12/01/2023 11:00:37 PM
212042023-11-30T16:15:35,21204,6,11/30/2023 04:15:35 PM
212062023-11-30T16:15:35,21206,4,11/30/2023 04:15:35 PM
212082023-12-01T23:00:37,21208,65,12/01/2023 11:00:37 PM
212102023-12-01T23:00:37,21210,4,12/01/2023 11:00:37 PM
212122023-12-01T23:00:37,21212,4,12/01/2023 11:00:37 PM
212132023-12-01T23:00:37,21213,4,12/01/2023 11:00:37 PM
212182023-12-01T23:00:37,21218,4,12/01/2023 11:00:37 PM
212222023-12-01T23:00:37,21222,4,12/01/2023 11:00:37 PM
212292023-12-01T23:00:37,21229,4,12/01/2023 11:00:37 PM
212392023-12-01T23:00:37,21239,4,12/01/2023 11:00:37 PM
212442023-12-01T23:00:37,21244,4,12/01/2023 11:00:37 PM
217842023-12-01T23:00:37,21784,4,12/01/2023 11:00:37 PM
218132023-12-01T23:00:37,21813,10,12/01/2023 11:00:37 PM
218512023-12-01T23:00:37,21851,1,12/01/2023 11:00:37 PM
207112023-12-01T23:15:36,20711,4,12/01/2023 11:15:36 PM
207242023-12-01T23:15:36,20724,29,12/01/2023 11:15:36 PM
210302023-12-01T23:15:36,21030,4,12/01/2023 11:15:36 PM
210452023-12-01T23:15:36,21045,4,12/01/2023 11:15:36 PM
210842023-12-01T23:15:36,21084,6,12/01/2023 11:15:36 PM
210932023-12-01T23:15:36,21093,178,12/01/2023 11:15:36 PM
211362023-12-01T23:15:36,21136,4,12/01/2023 11:15:36 PM
211542023-12-01T23:15:36,21154,4,12/01/2023 11:15:36 PM
212072023-12-01T23:15:36,21207,4,12/01/2023 11:15:36 PM
212082023-12-01T23:15:36,21208,65,12/01/2023 11:15:36 PM
212102023-12-01T23:15:36,21210,4,12/01/2023 11:15:36 PM
212122023-12-01T23:15:36,21212,4,12/01/2023 11:15:36 PM
212132023-12-01T23:15:36,21213,4,12/01/2023 11:15:36 PM
212182023-12-01T23:15:36,21218,4,12/01/2023 11:15:36 PM
212222023-12-01T23:15:36,21222,4,12/01/2023 11:15:36 PM
212282023-12-01T23:15:36,21228,4,12/01/2023 11:15:36 PM
212292023-12-01T23:15:36,21229,4,12/01/2023 11:15:36 PM
212392023-12-01T23:15:36,21239,4,12/01/2023 11:15:36 PM
212442023-12-01T23:15:36,21244,4,12/01/2023 11:15:36 PM
212862023-12-01T23:15:36,21286,4,12/01/2023 11:15:36 PM
217842023-12-01T23:15:36,21784,4,12/01/2023 11:15:36 PM
218132023-12-01T23:15:36,21813,10,12/01/2023 11:15:36 PM
218512023-12-01T23:15:36,21851,1,12/01/2023 11:15:36 PM
207112023-12-01T23:30:35,20711,4,12/01/2023 11:30:35 PM
207242023-12-01T23:30:35,20724,29,12/01/2023 11:30:35 PM
210302023-12-01T23:30:35,21030,4,12/01/2023 11:30:35 PM
210452023-12-01T23:30:35,21045,4,12/01/2023 11:30:35 PM
210842023-12-01T23:30:35,21084,6,12/01/2023 11:30:35 PM
210932023-12-01T23:30:35,21093,178,12/01/2023 11:30:35 PM
211362023-12-01T23:30:35,21136,4,12/01/2023 11:30:35 PM
211542023-12-01T23:30:35,21154,4,12/01/2023 11:30:35 PM
212072023-12-01T23:30:35,21207,4,12/01/2023 11:30:35 PM
212082023-12-01T23:30:35,21208,65,12/01/2023 11:30:35 PM
212102023-12-01T23:30:35,21210,4,12/01/2023 11:30:35 PM
212122023-12-01T23:30:35,21212,4,12/01/2023 11:30:35 PM
212132023-12-01T23:30:35,21213,4,12/01/2023 11:30:35 PM
212182023-12-01T23:30:35,21218,4,12/01/2023 11:30:35 PM
207062023-11-27T20:45:35,20706,4,11/27/2023 08:45:35 PM
207072023-11-27T20:45:35,20707,4,11/27/2023 08:45:35 PM
207212023-11-27T20:45:35,20721,8,11/27/2023 08:45:35 PM
207352023-11-27T20:45:35,20735,4,11/27/2023 08:45:35 PM
207482023-11-27T20:45:35,20748,4,11/27/2023 08:45:35 PM
207692023-11-27T20:45:35,20769,4,11/27/2023 08:45:35 PM
207722023-11-27T20:45:35,20772,4,11/27/2023 08:45:35 PM
207742023-11-27T20:45:35,20774,143,11/27/2023 08:45:35 PM
210452023-11-27T20:45:35,21045,4,11/27/2023 08:45:35 PM
210602023-11-27T20:45:35,21060,6,11/27/2023 08:45:35 PM
210612023-11-27T20:45:35,21061,4,11/27/2023 08:45:35 PM
210762023-11-27T20:45:35,21076,4,11/27/2023 08:45:35 PM
212222023-12-01T23:30:35,21222,4,12/01/2023 11:30:35 PM
212282023-12-01T23:30:35,21228,4,12/01/2023 11:30:35 PM
212292023-12-01T23:30:35,21229,4,12/01/2023 11:30:35 PM
212392023-12-01T23:30:35,21239,4,12/01/2023 11:30:35 PM
212442023-12-01T23:30:35,21244,7,12/01/2023 11:30:35 PM
212862023-12-01T23:30:35,21286,4,12/01/2023 11:30:35 PM
217842023-12-01T23:30:35,21784,4,12/01/2023 11:30:35 PM
218132023-12-01T23:30:35,21813,10,12/01/2023 11:30:35 PM
218512023-12-01T23:30:35,21851,1,12/01/2023 11:30:35 PM
206572023-12-02T12:30:36,20657,2,12/02/2023 12:30:36 PM
206762023-12-02T12:30:36,20676,1,12/02/2023 12:30:36 PM
206772023-12-02T12:30:36,20677,35,12/02/2023 12:30:36 PM
207062023-12-02T12:30:36,20706,4,12/02/2023 12:30:36 PM
207202023-12-02T12:30:36,20720,4,12/02/2023 12:30:36 PM
208142023-12-02T12:30:36,20814,2,12/02/2023 12:30:36 PM
208662023-12-02T12:30:36,20866,4,12/02/2023 12:30:36 PM
208892023-12-02T12:30:36,20889,1,12/02/2023 12:30:36 PM
208922023-12-02T12:30:36,20892,1,12/02/2023 12:30:36 PM
210012023-12-02T12:30:36,21001,4,12/02/2023 12:30:36 PM
210122023-12-02T12:30:36,21012,4,12/02/2023 12:30:36 PM
210302023-12-02T12:30:36,21030,4,12/02/2023 12:30:36 PM
210432023-12-02T12:30:36,21043,4,12/02/2023 12:30:36 PM
211172023-12-02T12:30:36,21117,4,12/02/2023 12:30:36 PM
211582023-12-02T12:30:36,21158,6,12/02/2023 12:30:36 PM
211622023-12-02T12:30:36,21162,4,12/02/2023 12:30:36 PM
212062023-12-02T12:30:36,21206,4,12/02/2023 12:30:36 PM
212072023-12-02T12:30:36,21207,4,12/02/2023 12:30:36 PM
210302023-12-04T19:45:35,21030,4,12/04/2023 07:45:35 PM
210452023-12-04T19:45:35,21045,4,12/04/2023 07:45:35 PM
210852023-12-04T19:45:35,21085,4,12/04/2023 07:45:35 PM
210932023-12-04T19:45:35,21093,4,12/04/2023 07:45:35 PM
211132023-12-04T19:45:35,21113,4,12/04/2023 07:45:35 PM
211142023-12-04T19:45:35,21114,4,12/04/2023 07:45:35 PM
211172023-12-04T19:45:35,21117,4,12/04/2023 07:45:35 PM
211462023-12-04T19:45:35,21146,4,12/04/2023 07:45:35 PM
212042023-12-04T19:45:35,21204,4,12/04/2023 07:45:35 PM
212062023-12-04T19:45:35,21206,4,12/04/2023 07:45:35 PM
212072023-12-04T19:45:35,21207,4,12/04/2023 07:45:35 PM
212112023-12-04T19:45:35,21211,4,12/04/2023 07:45:35 PM
212122023-12-04T19:45:35,21212,9,12/04/2023 07:45:35 PM
212162023-12-04T19:45:35,21216,4,12/04/2023 07:45:35 PM
212172023-12-04T19:45:35,21217,4,12/04/2023 07:45:35 PM
212222023-12-04T19:45:35,21222,4,12/04/2023 07:45:35 PM
212242023-12-04T19:45:35,21224,4,12/04/2023 07:45:35 PM
212292023-12-04T19:45:35,21229,4,12/04/2023 07:45:35 PM
212862023-12-04T19:45:35,21286,4,12/04/2023 07:45:35 PM
216172023-12-04T19:45:35,21617,4,12/04/2023 07:45:35 PM
217012023-12-04T19:45:35,21701,1,12/04/2023 07:45:35 PM
217382023-12-04T19:45:35,21738,4,12/04/2023 07:45:35 PM
208502023-11-15T05:30:37,20850,9,11/15/2023 05:30:37 AM
211282023-11-15T05:30:37,21128,4,11/15/2023 05:30:37 AM
212212023-11-15T05:30:37,21221,4,11/15/2023 05:30:37 AM
212232023-11-15T05:30:37,21223,4,11/15/2023 05:30:37 AM
210852023-11-27T20:45:35,21085,9,11/27/2023 08:45:35 PM
211442023-11-27T20:45:35,21144,4,11/27/2023 08:45:35 PM
212072023-11-27T20:45:35,21207,4,11/27/2023 08:45:35 PM
212152023-11-27T20:45:35,21215,6,11/27/2023 08:45:35 PM
212172023-11-27T20:45:35,21217,4,11/27/2023 08:45:35 PM
212222023-11-27T20:45:35,21222,4,11/27/2023 08:45:35 PM
212272023-11-27T20:45:35,21227,4,11/27/2023 08:45:35 PM
212282023-11-27T20:45:35,21228,4,11/27/2023 08:45:35 PM
212342023-11-27T20:45:35,21234,4,11/27/2023 08:45:35 PM
217422023-11-27T20:45:35,21742,1,11/27/2023 08:45:35 PM
206622023-11-28T19:15:35,20662,55,11/28/2023 07:15:35 PM
207052023-11-28T19:15:35,20705,4,11/28/2023 07:15:35 PM
207072023-11-28T19:15:35,20707,4,11/28/2023 07:15:35 PM
207552023-11-28T19:15:35,20755,6,11/28/2023 07:15:35 PM
207642023-11-28T19:15:35,20764,4,11/28/2023 07:15:35 PM
207722023-11-28T19:15:35,20772,4,11/28/2023 07:15:35 PM
207792023-11-28T19:15:35,20779,4,11/28/2023 07:15:35 PM
207842023-11-28T19:15:35,20784,4,11/28/2023 07:15:35 PM
208332023-11-28T19:15:35,20833,4,11/28/2023 07:15:35 PM
207112023-12-01T23:45:35,20711,4,12/01/2023 11:45:35 PM
207242023-12-01T23:45:35,20724,29,12/01/2023 11:45:35 PM
210302023-12-01T23:45:35,21030,4,12/01/2023 11:45:35 PM
210442023-12-01T23:45:35,21044,4,12/01/2023 11:45:35 PM
210452023-12-01T23:45:35,21045,4,12/01/2023 11:45:35 PM
210842023-12-01T23:45:35,21084,6,12/01/2023 11:45:35 PM
210932023-12-01T23:45:35,21093,4,12/01/2023 11:45:35 PM
211362023-12-01T23:45:35,21136,4,12/01/2023 11:45:35 PM
211542023-12-01T23:45:35,21154,4,12/01/2023 11:45:35 PM
212062023-12-01T23:45:35,21206,4,12/01/2023 11:45:35 PM
212072023-12-01T23:45:35,21207,4,12/01/2023 11:45:35 PM
212082023-12-01T23:45:35,21208,19,12/01/2023 11:45:35 PM
212102023-12-01T23:45:35,21210,4,12/01/2023 11:45:35 PM
212122023-12-01T23:45:35,21212,4,12/01/2023 11:45:35 PM
212132023-12-01T23:45:35,21213,4,12/01/2023 11:45:35 PM
212182023-12-01T23:45:35,21218,4,12/01/2023 11:45:35 PM
212222023-12-01T23:45:35,21222,4,12/01/2023 11:45:35 PM
212282023-12-01T23:45:35,21228,4,12/01/2023 11:45:35 PM
212292023-12-01T23:45:35,21229,4,12/01/2023 11:45:35 PM
208502023-11-28T19:15:35,20850,13,11/28/2023 07:15:35 PM
210092023-11-28T19:15:35,21009,4,11/28/2023 07:15:35 PM
210342023-11-28T19:15:35,21034,2,11/28/2023 07:15:35 PM
212392023-12-01T23:45:35,21239,4,12/01/2023 11:45:35 PM
212442023-12-01T23:45:35,21244,7,12/01/2023 11:45:35 PM
212862023-12-01T23:45:35,21286,4,12/01/2023 11:45:35 PM
217842023-12-01T23:45:35,21784,4,12/01/2023 11:45:35 PM
207112023-12-02T00:00:35,20711,4,12/02/2023 12:00:35 AM
207242023-12-02T00:00:35,20724,10,12/02/2023 12:00:35 AM
210302023-12-02T00:00:35,21030,4,12/02/2023 12:00:35 AM
210442023-12-02T00:00:35,21044,4,12/02/2023 12:00:35 AM
210452023-12-02T00:00:35,21045,4,12/02/2023 12:00:35 AM
210842023-12-02T00:00:35,21084,6,12/02/2023 12:00:35 AM
210932023-12-02T00:00:35,21093,4,12/02/2023 12:00:35 AM
211362023-12-02T00:00:35,21136,4,12/02/2023 12:00:35 AM
211542023-12-02T00:00:35,21154,4,12/02/2023 12:00:35 AM
212062023-12-02T00:00:35,21206,4,12/02/2023 12:00:35 AM
212072023-12-02T00:00:35,21207,4,12/02/2023 12:00:35 AM
212082023-12-02T00:00:35,21208,19,12/02/2023 12:00:35 AM
212102023-12-02T00:00:35,21210,4,12/02/2023 12:00:35 AM
212122023-12-02T00:00:35,21212,4,12/02/2023 12:00:35 AM
212132023-12-02T00:00:35,21213,4,12/02/2023 12:00:35 AM
212182023-12-02T00:00:35,21218,4,12/02/2023 12:00:35 AM
212222023-12-02T00:00:35,21222,4,12/02/2023 12:00:35 AM
212282023-12-02T00:00:35,21228,4,12/02/2023 12:00:35 AM
212292023-12-02T00:00:35,21229,41,12/02/2023 12:00:35 AM
212392023-12-02T00:00:35,21239,4,12/02/2023 12:00:35 AM
212442023-12-02T00:00:35,21244,7,12/02/2023 12:00:35 AM
212242023-11-15T05:30:37,21224,4,11/15/2023 05:30:37 AM
207232023-11-17T12:15:36,20723,4,11/17/2023 12:15:36 PM
207702023-11-17T12:15:36,20770,4,11/17/2023 12:15:36 PM
207842023-11-17T12:15:36,20784,4,11/17/2023 12:15:36 PM
208182023-11-17T12:15:36,20818,4,11/17/2023 12:15:36 PM
208742023-11-17T12:15:36,20874,4,11/17/2023 12:15:36 PM
